order_id,customer_name,email,age,gender,country,order_date,product,category,price,quantity,total_amount,payment_method,order_status
ORD8112,Sarah Lee,sarah.lee@email.com,39.0,Female,Uk,23-05-06,Bag,Electronics,286,2,572,Credit Card,Returned
ORD8113,Emily Davis,emily.davis@email.com,39.0,Female,China,23-05-06,Headphones,Fashion,635,2,1270,Unknown,Returned
ORD8114,Anna Muller,anna.muller@email.com,39.0,Female,Germany,23-05-06,Headphones,Accessories,1102,2,2204,Credit Card,Delivered
ORD8115,Jane Smith,jane.smith@email.com,39.0,Female,Germany,23-05-06,Tablet,Electronics,1338,3,4014,PayPal,Delivered
ORD8116,Liu Wei,liu.wei@email.com,43.0,Male,Canada,23-05-06,Tablet,Electronics,1389,2,2778,Credit Card,Returned
ORD8117,Raj Kumar,raj.kumar@email.com,59.0,Female,Usa,23-05-06,Bag,Electronics,1035,3,3105,Credit Card,Cancelled
ORD8118,Jane Smith,jane.smith@email.com,39.0,Female,Usa,23-05-06,Bag,Fashion,259,3,777,PayPal,Shipped
ORD8119,Mike Brown,mike.brown@email.com,39.0,Male,Canada,23-05-06,Phone,Accessories,62,3,186,PayPal,Returned
ORD8120,Chris Evans,chris.evans@email.com,23.0,Female,Uk,23-05-06,Tablet,Electronics,527,1,527,Unknown,Shipped
ORD8121,Jane Smith,jane.smith@email.com,39.0,Male,China,23-05-06,Headphones,Fashion,187,3,561,Debit Card,Returned
ORD8123,Mike Brown,mike.brown@email.com,39.0,Female,Spain,23-05-06,Headphones,Accessories,1132,2,2264,PayPal,Shipped
ORD8124,David Kim,david.kim@email.com,60.0,Male,Usa,23-05-06,Shoes,Accessories,1373,1,1373,Unknown,Returned
ORD8125,Raj Kumar,raj.kumar@email.com,39.0,Female,Spain,23-05-06,T-Shirt,Accessories,1120,2,2240,Unknown,Returned
ORD8126,Jane Smith,jane.smith@email.com,39.0,Male,China,23-05-06,Bag,Electronics,94,2,188,Debit Card,Returned
ORD8127,Anna Muller,anna.muller@email.com,39.0,Male,Germany,23-05-06,Bag,Electronics,203,3,609,PayPal,Returned
ORD8128,Liu Wei,liu.wei@email.com,39.0,Female,Germany,23-05-06,Laptop,Electronics,1221,2,2442,Debit Card,Returned
ORD8129,Raj Kumar,raj.kumar@email.com,39.0,Male,China,23-05-06,Phone,Accessories,860,2,1720,Debit Card,Shipped
ORD8130,Sarah Lee,sarah.lee@email.com,38.0,Male,Canada,23-05-06,T-Shirt,Fashion,422,3,1266,UPI,Cancelled
ORD8131,Raj Kumar,raj.kumar@email.com,46.0,Male,Uk,23-05-06,T-Shirt,Accessories,817,3,2451,UPI,Cancelled
ORD8132,Maria Garcia,maria.garcia@email.com,39.0,Male,Germany,23-05-06,T-Shirt,Accessories,252,3,756,Unknown,Delivered
ORD8133,Mike Brown,mike.brown@email.com,27.0,Male,India,23-05-06,Headphones,Accessories,643,2,1286,PayPal,Shipped
ORD8134,Maria Garcia,maria.garcia@email.com,39.0,Female,Canada,23-05-06,Camera,Accessories,802,3,2406,Unknown,Cancelled
ORD8135,John Doe,john.doe@email.com,39.0,Male,India,23-05-06,Phone,Accessories,319,2,638,Debit Card,Cancelled
ORD8136,Liu Wei,liu.wei@email.com,39.0,Male,Spain,23-05-06,Camera,Fashion,1281,2,2562,UPI,Shipped
ORD8139,David Kim,david.kim@email.com,21.0,Male,China,23-05-06,Phone,Electronics,127,3,381,UPI,Cancelled
ORD8140,Emily Davis,emily.davis@email.com,22.0,Male,Usa,23-05-06,T-Shirt,Accessories,556,2,1112,Unknown,Shipped
ORD8141,Anna Muller,anna.muller@email.com,53.0,Male,Spain,23-05-06,Shoes,Accessories,970,2,1940,Credit Card,Shipped
ORD8142,David Kim,david.kim@email.com,25.0,Male,Usa,23-05-06,Camera,Accessories,53,3,159,PayPal,Cancelled
ORD8144,Maria Garcia,maria.garcia@email.com,39.0,Male,India,23-05-06,T-Shirt,Electronics,929,2,1858,Credit Card,Shipped
ORD8145,Mike Brown,mike.brown@email.com,39.0,Male,India,23-05-06,Camera,Accessories,558,2,1116,PayPal,Shipped
ORD8146,Mike Brown,mike.brown@email.com,39.0,Female,Germany,23-05-06,Bag,Electronics,438,3,1314,PayPal,Delivered
ORD8147,John Doe,john.doe@email.com,39.0,Female,Usa,23-05-06,T-Shirt,Electronics,311,3,933,Credit Card,Shipped
ORD8149,Emily Davis,emily.davis@email.com,39.0,Female,India,23-05-06,Headphones,Accessories,481,1,481,PayPal,Delivered
ORD8152,David Kim,david.kim@email.com,39.0,Female,China,23-05-06,Tablet,Fashion,739,2,1478,Debit Card,Shipped
ORD8153,Sarah Lee,sarah.lee@email.com,60.0,Female,Canada,23-05-06,Laptop,Electronics,732,2,1464,Debit Card,Shipped
ORD8154,Jane Smith,jane.smith@email.com,39.0,Female,China,23-05-06,Phone,Accessories,1392,2,2784,Unknown,Cancelled
ORD8155,John Doe,john.doe@email.com,39.0,Male,India,23-05-06,Camera,Electronics,827,1,827,PayPal,Returned
ORD8156,Raj Kumar,raj.kumar@email.com,34.0,Female,India,23-05-06,Tablet,Fashion,405,2,810,PayPal,Delivered
ORD8157,John Doe,john.doe@email.com,54.0,Male,Germany,23-05-06,Bag,Electronics,1251,1,1251,PayPal,Delivered
ORD8158,John Doe,john.doe@email.com,53.0,Male,China,23-05-06,Bag,Accessories,1405,3,4215,Credit Card,Cancelled
ORD8159,Liu Wei,liu.wei@email.com,39.0,Male,Canada,23-05-06,Laptop,Electronics,114,3,342,Credit Card,Cancelled
ORD8160,Jane Smith,jane.smith@email.com,39.0,Female,Spain,23-05-06,T-Shirt,Electronics,1035,3,3105,PayPal,Cancelled
ORD8161,John Doe,john.doe@email.com,39.0,Female,Germany,23-05-06,T-Shirt,Electronics,1136,3,3408,PayPal,Returned
ORD8162,Liu Wei,liu.wei@email.com,39.0,Male,Spain,23-05-06,T-Shirt,Fashion,1395,3,4185,Unknown,Delivered
ORD8163,Emily Davis,emily.davis@email.com,39.0,Male,Uk,23-05-06,Watch,Electronics,1069,3,3207,PayPal,Cancelled
ORD8164,Raj Kumar,raj.kumar@email.com,39.0,Male,Usa,23-05-06,Phone,Fashion,89,2,178,Unknown,Shipped
ORD8165,Raj Kumar,raj.kumar@email.com,47.0,Female,China,23-05-06,Watch,Fashion,710,3,2130,Credit Card,Delivered
ORD8166,Jane Smith,jane.smith@email.com,39.0,Female,Spain,23-05-06,Tablet,Electronics,655,3,1965,Credit Card,Returned
ORD8167,Raj Kumar,raj.kumar@email.com,39.0,Male,Usa,23-05-06,Camera,Fashion,710,1,710,Unknown,Returned
ORD8168,Anna Muller,anna.muller@email.com,59.0,Female,China,23-05-06,Watch,Fashion,670,3,2010,PayPal,Returned
ORD8169,Raj Kumar,raj.kumar@email.com,47.0,Male,Canada,23-05-06,Phone,Fashion,455,3,1365,UPI,Shipped
ORD8170,Chris Evans,chris.evans@email.com,39.0,Female,Uk,23-05-06,T-Shirt,Electronics,712,1,712,Unknown,Cancelled
ORD8171,Raj Kumar,raj.kumar@email.com,29.0,Female,Canada,23-05-06,Shoes,Electronics,850,3,2550,UPI,Delivered
ORD8172,David Kim,david.kim@email.com,23.0,Female,Uk,23-05-06,T-Shirt,Accessories,714,3,2142,Unknown,Shipped
ORD8173,Anna Muller,anna.muller@email.com,39.0,Male,Germany,23-05-06,Bag,Electronics,293,1,293,UPI,Delivered
ORD8174,Raj Kumar,raj.kumar@email.com,28.0,Male,Usa,23-05-06,Tablet,Accessories,359,2,718,Unknown,Returned
ORD8176,Emily Davis,emily.davis@email.com,39.0,Female,Usa,23-05-06,Camera,Accessories,1087,2,2174,Debit Card,Cancelled
ORD8177,Maria Garcia,maria.garcia@email.com,18.0,Male,Spain,23-05-06,Laptop,Accessories,1156,3,3468,PayPal,Returned
ORD8178,Liu Wei,liu.wei@email.com,21.0,Female,Usa,23-05-06,Camera,Accessories,1145,1,1145,PayPal,Shipped
ORD8179,Chris Evans,chris.evans@email.com,38.0,Female,Usa,23-05-06,Bag,Fashion,39,2,78,Unknown,Delivered
ORD8180,Maria Garcia,maria.garcia@email.com,38.0,Female,Canada,23-05-06,Shoes,Fashion,671,1,671,Unknown,Returned
ORD8181,Chris Evans,chris.evans@email.com,28.0,Female,Usa,23-05-06,Bag,Electronics,429,2,858,Credit Card,Returned
ORD8182,Jane Smith,jane.smith@email.com,39.0,Female,Usa,23-05-06,T-Shirt,Accessories,812,2,1624,Debit Card,Returned
ORD8183,Chris Evans,chris.evans@email.com,39.0,Male,Spain,23-05-06,Shoes,Accessories,200,3,600,Debit Card,Delivered
ORD8184,Maria Garcia,maria.garcia@email.com,39.0,Male,Usa,23-05-06,Phone,Accessories,473,2,946,UPI,Returned
ORD8185,Liu Wei,liu.wei@email.com,39.0,Female,Spain,23-05-06,Laptop,Fashion,1279,3,3837,PayPal,Returned
ORD8186,Chris Evans,chris.evans@email.com,39.0,Female,Spain,23-05-06,Watch,Fashion,634,3,1902,Credit Card,Shipped
ORD8187,Liu Wei,liu.wei@email.com,39.0,Male,Canada,23-05-06,Laptop,Accessories,747,1,747,PayPal,Delivered
ORD8188,Chris Evans,chris.evans@email.com,39.0,Male,India,23-05-06,Camera,Fashion,1090,2,2180,PayPal,Shipped
ORD8189,Sarah Lee,sarah.lee@email.com,40.0,Female,Spain,23-05-06,Headphones,Accessories,214,3,642,PayPal,Delivered
ORD8190,John Doe,john.doe@email.com,39.0,Male,Spain,23-05-06,T-Shirt,Accessories,45,3,135,PayPal,Shipped
ORD8191,Mike Brown,mike.brown@email.com,39.0,Female,Usa,23-05-06,Headphones,Electronics,529,1,529,Debit Card,Delivered
ORD8192,David Kim,david.kim@email.com,39.0,Male,Spain,23-05-06,Camera,Electronics,1425,3,4275,UPI,Cancelled
ORD8193,Raj Kumar,raj.kumar@email.com,51.0,Female,China,23-05-06,Phone,Electronics,118,1,118,Debit Card,Shipped
ORD8194,Maria Garcia,maria.garcia@email.com,32.0,Female,Usa,23-05-06,Tablet,Electronics,462,2,924,Credit Card,Shipped
ORD8195,John Doe,john.doe@email.com,29.0,Female,China,23-05-06,Camera,Fashion,638,2,1276,UPI,Returned
ORD8196,Emily Davis,emily.davis@email.com,39.0,Female,China,23-05-06,Phone,Accessories,834,1,834,Unknown,Returned
ORD8197,Jane Smith,jane.smith@email.com,39.0,Female,Germany,23-05-06,Laptop,Electronics,899,2,1798,UPI,Shipped
ORD8198,Sarah Lee,sarah.lee@email.com,39.0,Male,China,23-05-06,Watch,Electronics,873,2,1746,Unknown,Returned
ORD8199,Sarah Lee,sarah.lee@email.com,39.0,Male,India,23-05-06,Shoes,Electronics,887,3,2661,PayPal,Cancelled
ORD8200,Maria Garcia,maria.garcia@email.com,39.0,Female,Uk,23-05-06,Shoes,Fashion,683,3,2049,PayPal,Returned
ORD8201,Liu Wei,liu.wei@email.com,39.0,Female,Spain,23-05-06,Tablet,Electronics,366,3,1098,Debit Card,Shipped
ORD8202,Maria Garcia,maria.garcia@email.com,39.0,Male,Germany,23-05-06,Headphones,Electronics,248,3,744,Unknown,Returned
ORD8203,Raj Kumar,raj.kumar@email.com,39.0,Male,Germany,23-05-06,Laptop,Fashion,591,3,1773,UPI,Cancelled
ORD8204,Jane Smith,jane.smith@email.com,39.0,Male,Usa,23-05-06,Camera,Fashion,869,2,1738,Credit Card,Cancelled
ORD8205,Emily Davis,emily.davis@email.com,39.0,Female,Usa,23-05-06,Bag,Accessories,1283,3,3849,Unknown,Returned
ORD8206,David Kim,david.kim@email.com,56.0,Female,Uk,23-05-06,Shoes,Electronics,1283,1,1283,UPI,Returned
ORD8207,Raj Kumar,raj.kumar@email.com,41.0,Female,Germany,23-05-06,Phone,Electronics,1218,1,1218,Debit Card,Cancelled
ORD8208,Jane Smith,jane.smith@email.com,39.0,Male,Uk,23-05-06,Headphones,Fashion,527,3,1581,UPI,Delivered
ORD8210,John Doe,john.doe@email.com,39.0,Male,Canada,23-05-06,Camera,Electronics,158,1,158,PayPal,Delivered
ORD8211,John Doe,john.doe@email.com,39.0,Male,China,23-05-06,Camera,Fashion,112,2,224,Debit Card,Cancelled
ORD8212,Emily Davis,emily.davis@email.com,39.0,Female,China,23-05-06,Camera,Accessories,1360,1,1360,UPI,Delivered
ORD8213,John Doe,john.doe@email.com,57.0,Male,Spain,23-05-06,Tablet,Fashion,624,2,1248,UPI,Returned
ORD8214,Anna Muller,anna.muller@email.com,39.0,Female,Canada,23-05-06,Headphones,Electronics,609,2,1218,Credit Card,Delivered
ORD8215,Raj Kumar,raj.kumar@email.com,39.0,Male,Spain,23-05-06,Phone,Electronics,1471,1,1471,UPI,Returned
ORD8216,Liu Wei,liu.wei@email.com,24.0,Male,Canada,23-05-06,Bag,Fashion,147,2,294,PayPal,Shipped
ORD8217,Anna Muller,anna.muller@email.com,39.0,Male,Usa,23-05-06,Watch,Electronics,749,1,749,PayPal,Shipped
ORD8218,Maria Garcia,maria.garcia@email.com,39.0,Female,China,23-05-06,Watch,Fashion,253,2,506,Unknown,Returned
ORD8219,John Doe,john.doe@email.com,24.0,Female,Germany,23-05-06,Headphones,Fashion,731,2,1462,PayPal,Delivered
ORD8220,Chris Evans,chris.evans@email.com,39.0,Male,Uk,23-05-06,Phone,Accessories,653,3,1959,Debit Card,Shipped
ORD8221,Liu Wei,liu.wei@email.com,39.0,Male,Canada,23-05-06,Camera,Fashion,616,1,616,Credit Card,Shipped
ORD8222,Raj Kumar,raj.kumar@email.com,23.0,Male,Uk,23-05-06,T-Shirt,Accessories,558,2,1116,UPI,Cancelled
ORD8223,Mike Brown,mike.brown@email.com,39.0,Female,Germany,23-05-06,Tablet,Accessories,1416,2,2832,PayPal,Cancelled
ORD8225,Emily Davis,emily.davis@email.com,39.0,Male,Canada,23-05-06,Watch,Fashion,36,3,108,UPI,Cancelled
ORD8227,Anna Muller,anna.muller@email.com,25.0,Female,Spain,23-05-06,Bag,Fashion,444,3,1332,Debit Card,Cancelled
ORD8228,Maria Garcia,maria.garcia@email.com,36.0,Female,India,23-05-06,Watch,Accessories,1137,2,2274,PayPal,Shipped
ORD8229,Maria Garcia,maria.garcia@email.com,39.0,Female,Uk,23-05-06,Camera,Accessories,168,3,504,Unknown,Shipped
ORD8230,John Doe,john.doe@email.com,39.0,Male,Uk,23-05-06,T-Shirt,Accessories,1460,2,2920,UPI,Shipped
ORD8231,Anna Muller,anna.muller@email.com,39.0,Male,Spain,23-05-06,Bag,Accessories,146,1,146,Unknown,Delivered
ORD8232,Raj Kumar,raj.kumar@email.com,39.0,Male,Germany,23-05-06,Shoes,Accessories,1227,3,3681,PayPal,Delivered
ORD8234,Mike Brown,mike.brown@email.com,54.0,Male,Usa,23-05-06,Bag,Electronics,1451,2,2902,Unknown,Shipped
ORD8235,Maria Garcia,maria.garcia@email.com,25.0,Female,India,23-05-06,Phone,Accessories,915,3,2745,PayPal,Delivered
ORD8236,Mike Brown,mike.brown@email.com,47.0,Female,India,23-05-06,Camera,Electronics,1373,3,4119,Unknown,Delivered
ORD8237,Anna Muller,anna.muller@email.com,39.0,Female,Usa,23-05-06,Laptop,Accessories,104,1,104,UPI,Shipped
ORD8238,Liu Wei,liu.wei@email.com,39.0,Male,Germany,23-05-06,Headphones,Fashion,280,1,280,Debit Card,Delivered
ORD8239,Sarah Lee,sarah.lee@email.com,39.0,Female,Germany,23-05-06,Bag,Electronics,789,1,789,Debit Card,Delivered
ORD8240,Emily Davis,emily.davis@email.com,37.0,Male,Spain,23-05-06,Headphones,Electronics,1292,1,1292,Credit Card,Delivered
ORD8241,Sarah Lee,sarah.lee@email.com,39.0,Male,China,23-05-06,Shoes,Electronics,1476,2,2952,UPI,Returned
ORD8242,Jane Smith,jane.smith@email.com,39.0,Male,Canada,23-05-06,Headphones,Accessories,1050,3,3150,PayPal,Cancelled
ORD8243,John Doe,john.doe@email.com,40.0,Female,India,23-05-06,Watch,Accessories,1048,1,1048,PayPal,Delivered
ORD8245,John Doe,john.doe@email.com,39.0,Male,Canada,23-05-06,T-Shirt,Fashion,1154,3,3462,Unknown,Shipped
ORD8246,Chris Evans,chris.evans@email.com,39.0,Male,Canada,23-05-06,Bag,Electronics,1406,1,1406,Credit Card,Delivered
ORD8247,Anna Muller,anna.muller@email.com,39.0,Female,Germany,23-05-06,Headphones,Electronics,810,3,2430,Unknown,Delivered
ORD8248,Sarah Lee,sarah.lee@email.com,39.0,Male,Spain,23-05-06,Bag,Fashion,87,2,174,Debit Card,Delivered
ORD8249,Sarah Lee,sarah.lee@email.com,52.0,Female,Usa,23-05-06,Phone,Electronics,181,1,181,PayPal,Delivered
ORD8250,Mike Brown,mike.brown@email.com,53.0,Female,Usa,23-05-06,Headphones,Fashion,536,2,1072,Unknown,Returned
ORD8252,Mike Brown,mike.brown@email.com,39.0,Female,Canada,23-05-06,Tablet,Electronics,983,3,2949,Unknown,Returned
ORD8253,Jane Smith,jane.smith@email.com,28.0,Male,Canada,23-05-06,Tablet,Accessories,367,2,734,UPI,Cancelled
ORD8254,Sarah Lee,sarah.lee@email.com,39.0,Female,Germany,23-05-06,Tablet,Fashion,305,1,305,Unknown,Delivered
ORD8255,Sarah Lee,sarah.lee@email.com,39.0,Male,Usa,23-05-06,Headphones,Fashion,291,3,873,Debit Card,Delivered
ORD8256,Raj Kumar,raj.kumar@email.com,39.0,Male,China,23-05-06,Headphones,Electronics,235,2,470,Credit Card,Shipped
ORD8257,Jane Smith,jane.smith@email.com,42.0,Female,China,23-05-06,Bag,Accessories,445,1,445,Credit Card,Delivered
ORD8258,Chris Evans,chris.evans@email.com,39.0,Female,Usa,23-05-06,Phone,Electronics,429,3,1287,Debit Card,Shipped
ORD8259,Chris Evans,chris.evans@email.com,39.0,Female,India,23-05-06,Headphones,Fashion,297,1,297,PayPal,Returned
ORD8260,Mike Brown,mike.brown@email.com,56.0,Female,India,23-05-06,Headphones,Accessories,349,3,1047,UPI,Returned
ORD8261,Jane Smith,jane.smith@email.com,21.0,Male,Spain,23-05-06,Headphones,Fashion,992,3,2976,PayPal,Returned
ORD8262,Mike Brown,mike.brown@email.com,39.0,Female,Uk,23-05-06,Phone,Accessories,594,3,1782,Debit Card,Delivered
ORD8263,John Doe,john.doe@email.com,22.0,Male,Usa,23-05-06,Tablet,Fashion,309,1,309,UPI,Returned
ORD8264,Emily Davis,emily.davis@email.com,39.0,Female,Spain,23-05-06,Headphones,Fashion,648,2,1296,PayPal,Returned
ORD8265,David Kim,david.kim@email.com,39.0,Male,Spain,23-05-06,Headphones,Fashion,234,3,702,Credit Card,Delivered
ORD8266,Raj Kumar,raj.kumar@email.com,39.0,Female,Germany,23-05-06,Laptop,Accessories,799,2,1598,PayPal,Shipped
ORD8268,Mike Brown,mike.brown@email.com,39.0,Female,India,23-05-06,Bag,Fashion,1229,2,2458,PayPal,Shipped
ORD8269,Raj Kumar,raj.kumar@email.com,25.0,Female,Germany,23-05-06,Laptop,Electronics,1025,3,3075,UPI,Shipped
ORD8270,David Kim,david.kim@email.com,39.0,Female,Spain,23-05-06,Headphones,Accessories,838,1,838,Debit Card,Returned
ORD8271,Mike Brown,mike.brown@email.com,39.0,Male,India,23-05-06,Phone,Electronics,1116,3,3348,Unknown,Cancelled
ORD8272,John Doe,john.doe@email.com,45.0,Female,Uk,23-05-06,Phone,Electronics,722,1,722,Debit Card,Returned
ORD8273,Maria Garcia,maria.garcia@email.com,29.0,Female,Canada,23-05-06,Watch,Accessories,797,1,797,PayPal,Cancelled
ORD8274,Jane Smith,jane.smith@email.com,39.0,Female,Spain,23-05-06,Watch,Electronics,984,2,1968,Debit Card,Shipped
ORD8275,Chris Evans,chris.evans@email.com,39.0,Male,China,23-05-06,Watch,Fashion,1107,1,1107,PayPal,Shipped
ORD8276,Jane Smith,jane.smith@email.com,39.0,Male,Spain,23-05-06,Phone,Accessories,1031,3,3093,UPI,Returned
ORD8277,Sarah Lee,sarah.lee@email.com,39.0,Female,Spain,23-05-06,Watch,Accessories,448,3,1344,Credit Card,Returned
ORD8278,Sarah Lee,sarah.lee@email.com,39.0,Male,China,23-05-06,Shoes,Fashion,173,1,173,Debit Card,Shipped
ORD8279,Maria Garcia,maria.garcia@email.com,39.0,Female,Germany,23-05-06,Shoes,Electronics,475,3,1425,Debit Card,Returned
ORD8280,Jane Smith,jane.smith@email.com,46.0,Female,Canada,23-05-06,Phone,Electronics,1343,2,2686,Unknown,Delivered
ORD8281,Liu Wei,liu.wei@email.com,36.0,Male,Uk,23-05-06,Tablet,Fashion,333,1,333,Debit Card,Shipped
ORD8282,Maria Garcia,maria.garcia@email.com,39.0,Male,India,23-05-06,Shoes,Accessories,1137,3,3411,Debit Card,Shipped
ORD8283,Mike Brown,mike.brown@email.com,39.0,Male,China,23-05-06,Tablet,Accessories,920,2,1840,Unknown,Shipped
ORD8284,David Kim,david.kim@email.com,58.0,Male,Spain,23-05-06,Headphones,Fashion,141,1,141,Unknown,Delivered
ORD8285,Mike Brown,mike.brown@email.com,39.0,Male,Spain,23-05-06,Camera,Fashion,667,3,2001,Debit Card,Delivered
ORD8287,Raj Kumar,raj.kumar@email.com,39.0,Male,Uk,23-05-06,Phone,Fashion,721,3,2163,Credit Card,Shipped
ORD8288,Chris Evans,chris.evans@email.com,47.0,Female,Usa,23-05-06,Phone,Accessories,164,1,164,Unknown,Shipped
ORD8290,Chris Evans,chris.evans@email.com,39.0,Female,Usa,23-05-06,Bag,Fashion,713,1,713,PayPal,Delivered
ORD8291,Mike Brown,mike.brown@email.com,39.0,Male,Canada,23-05-06,Tablet,Accessories,456,2,912,Unknown,Cancelled
ORD8292,Chris Evans,chris.evans@email.com,39.0,Female,Usa,23-05-06,Laptop,Accessories,909,2,1818,PayPal,Returned
ORD8293,David Kim,david.kim@email.com,43.0,Female,India,23-05-06,Phone,Electronics,59,1,59,Unknown,Returned
ORD8294,Chris Evans,chris.evans@email.com,39.0,Male,Canada,23-05-06,Tablet,Accessories,878,1,878,UPI,Cancelled
ORD8295,Sarah Lee,sarah.lee@email.com,39.0,Male,Germany,23-05-06,Bag,Accessories,431,1,431,Unknown,Cancelled
ORD8297,David Kim,david.kim@email.com,39.0,Male,Spain,23-05-06,Bag,Electronics,1095,1,1095,Debit Card,Cancelled
ORD8298,Anna Muller,anna.muller@email.com,39.0,Male,Usa,23-05-06,Shoes,Fashion,69,3,207,UPI,Returned
ORD8299,Sarah Lee,sarah.lee@email.com,44.0,Male,Usa,23-05-06,Watch,Fashion,1416,3,4248,PayPal,Returned
ORD8300,Raj Kumar,raj.kumar@email.com,36.0,Female,India,23-05-06,T-Shirt,Accessories,108,2,216,Credit Card,Shipped
ORD8301,Emily Davis,emily.davis@email.com,44.0,Male,Canada,23-05-06,Shoes,Electronics,1392,1,1392,Debit Card,Returned
ORD8302,Liu Wei,liu.wei@email.com,40.0,Female,Spain,23-05-06,Watch,Accessories,1482,2,2964,UPI,Cancelled
ORD8304,Mike Brown,mike.brown@email.com,29.0,Male,Canada,23-05-06,Phone,Accessories,762,3,2286,Debit Card,Returned
ORD8305,Jane Smith,jane.smith@email.com,29.0,Female,Spain,23-05-06,Shoes,Fashion,41,1,41,Credit Card,Delivered
ORD8307,Mike Brown,mike.brown@email.com,39.0,Male,Usa,23-05-06,Bag,Fashion,889,2,1778,Unknown,Shipped
ORD8308,Jane Smith,jane.smith@email.com,39.0,Female,Canada,23-05-06,Camera,Fashion,248,3,744,Unknown,Cancelled
ORD8309,Raj Kumar,raj.kumar@email.com,39.0,Female,India,23-05-06,T-Shirt,Fashion,264,2,528,PayPal,Cancelled
ORD8310,Chris Evans,chris.evans@email.com,39.0,Female,India,23-05-06,Headphones,Accessories,700,1,700,Unknown,Delivered
ORD8311,Anna Muller,anna.muller@email.com,39.0,Female,Germany,23-05-06,T-Shirt,Electronics,684,3,2052,PayPal,Cancelled
ORD8312,Liu Wei,liu.wei@email.com,39.0,Female,Usa,23-05-06,Headphones,Electronics,855,2,1710,PayPal,Shipped
ORD8313,Emily Davis,emily.davis@email.com,32.0,Female,Germany,23-05-06,Tablet,Electronics,380,3,1140,PayPal,Returned
ORD8314,Maria Garcia,maria.garcia@email.com,53.0,Male,Canada,23-05-06,Shoes,Electronics,1419,2,2838,PayPal,Shipped
ORD8315,John Doe,john.doe@email.com,39.0,Male,Spain,23-05-06,Headphones,Fashion,1343,3,4029,UPI,Returned
ORD8316,Mike Brown,mike.brown@email.com,39.0,Female,Uk,23-05-06,Laptop,Electronics,496,1,496,PayPal,Cancelled
ORD8317,Jane Smith,jane.smith@email.com,39.0,Female,Germany,23-05-06,Tablet,Electronics,967,3,2901,PayPal,Delivered
ORD8318,Anna Muller,anna.muller@email.com,39.0,Male,Canada,23-05-06,Tablet,Accessories,845,3,2535,PayPal,Cancelled
ORD8319,Jane Smith,jane.smith@email.com,39.0,Male,Canada,23-05-06,T-Shirt,Electronics,1453,2,2906,Debit Card,Delivered
ORD8320,Anna Muller,anna.muller@email.com,39.0,Female,Spain,23-05-06,Laptop,Accessories,798,3,2394,UPI,Shipped
ORD8321,Liu Wei,liu.wei@email.com,39.0,Male,Canada,23-05-06,Tablet,Electronics,1102,1,1102,Debit Card,Cancelled
ORD8322,Emily Davis,emily.davis@email.com,33.0,Male,Usa,23-05-06,Bag,Electronics,208,2,416,Debit Card,Shipped
ORD8323,Jane Smith,jane.smith@email.com,39.0,Female,China,23-05-06,Headphones,Fashion,1264,2,2528,Credit Card,Delivered
ORD8324,Anna Muller,anna.muller@email.com,29.0,Male,Germany,23-05-06,Bag,Electronics,1224,2,2448,PayPal,Cancelled
ORD8325,Liu Wei,liu.wei@email.com,30.0,Male,Spain,23-05-06,Shoes,Electronics,883,1,883,PayPal,Returned
ORD8326,David Kim,david.kim@email.com,39.0,Male,Uk,23-05-06,Tablet,Electronics,1273,3,3819,PayPal,Shipped
ORD8327,Sarah Lee,sarah.lee@email.com,39.0,Female,Canada,23-05-06,Laptop,Accessories,1289,3,3867,Credit Card,Shipped
ORD8328,Maria Garcia,maria.garcia@email.com,18.0,Male,Uk,23-05-06,Shoes,Fashion,1491,3,4473,PayPal,Cancelled
ORD8329,Maria Garcia,maria.garcia@email.com,30.0,Female,China,23-05-06,Bag,Electronics,553,2,1106,Credit Card,Delivered
ORD8330,John Doe,john.doe@email.com,22.0,Male,Uk,23-05-06,Camera,Electronics,970,3,2910,PayPal,Returned
ORD8331,John Doe,john.doe@email.com,39.0,Female,Uk,23-05-06,Camera,Accessories,574,1,574,Unknown,Delivered
ORD8332,Liu Wei,liu.wei@email.com,39.0,Male,Usa,23-05-06,Shoes,Electronics,147,3,441,Credit Card,Shipped
ORD8333,Anna Muller,anna.muller@email.com,58.0,Male,Uk,23-05-06,Shoes,Electronics,651,1,651,Credit Card,Returned
ORD8334,Liu Wei,liu.wei@email.com,39.0,Female,Germany,23-05-06,Headphones,Accessories,56,2,112,Unknown,Delivered
ORD8336,Chris Evans,chris.evans@email.com,39.0,Male,Germany,23-05-06,T-Shirt,Electronics,1305,3,3915,Credit Card,Delivered
ORD8337,Anna Muller,anna.muller@email.com,57.0,Female,Spain,23-05-06,Phone,Electronics,25,2,50,UPI,Shipped
ORD8338,Liu Wei,liu.wei@email.com,39.0,Female,India,23-05-06,Shoes,Electronics,912,2,1824,Debit Card,Cancelled
ORD8339,Maria Garcia,maria.garcia@email.com,39.0,Male,China,23-05-06,Shoes,Fashion,423,1,423,UPI,Returned
ORD8340,Raj Kumar,raj.kumar@email.com,39.0,Male,Spain,23-05-06,Laptop,Fashion,1465,1,1465,UPI,Delivered
ORD8341,Anna Muller,anna.muller@email.com,39.0,Male,China,23-05-06,Laptop,Accessories,257,3,771,PayPal,Returned
ORD8342,Emily Davis,emily.davis@email.com,39.0,Male,Uk,23-05-06,Laptop,Fashion,671,2,1342,PayPal,Cancelled
